ID_CLIENTE,TIPO_FUNCIONARIO,DIA_PAGAMENTO,TIPO_ENVIO_APLICACAO,QUANT_CARTOES_ADICIONAIS,TIPO_ENDERECO_POSTAL,SEXO,ESTADO_CIVIL,QUANT_DEPENDENTES,NIVEL_EDUCACIONAL,ESTADO_NASCIMENTO,CIDADE_NASCIMENTO,NACIONALIDADE,ESTADO_RESIDENCIAL,CIDADE_RESIDENCIAL,BAIRRO_RESIDENCIAL,FLAG_TELEFONE_RESIDENCIAL,CODIGO_AREA_TELEFONE_RESIDENCIAL,TIPO_RESIDENCIA,MESES_RESIDENCIA,FLAG_TELEFONE_MOVEL,FLAG_EMAIL,RENDA_PESSOAL_MENSAL,OUTRAS_RENDAS,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OUTROS_CARTOES,QUANT_CONTAS_BANCARIAS,QUANT_CONTAS_BANCARIAS_ESPECIAIS,VALOR_PATRIMONIO_PESSOAL,QUANT_CARROS,EMPRESA,ESTADO_PROFISSIONAL,CIDADE_PROFISSIONAL,BAIRRO_PROFISSIONAL,FLAG_TELEFONE_PROFISSIONAL,CODIGO_AREA_TELEFONE_PROFISSIONAL,MESES_NO_TRABALHO,CODIGO_PROFISSAO,TIPO_OCUPACAO,CODIGO_PROFISSAO_CONJUGE,NIVEL_EDUCACIONAL_CONJUGE,FLAG_DOCUMENTO_RESIDENCIAL,FLAG_RG,FLAG_CPF,FLAG_COMPROVANTE_RENDA,PRODUTO,FLAG_REGISTRO_ACSP,IDADE,CEP_RESIDENCIAL_3,CEP_PROFISSIONAL_3,ROTULO_ALVO_MAU=1
49191,C,25,Web,0,1,F,2,0,0,SP,SAO PAULO,1,BA,PORTO SEGURO,BAIANAO,Y,84,2,1,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,2,N,32,458,458,1
49192,C,15,0,0,1,M,2,0,0, , ,0,MG,RIB DAS NEVES,SANTINHO,Y,29,1,0,N,1,409,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,11,0,0,0,0,0,1,N,50,338,338,0
49193,C,10,0,0,1,F,2,0,0,PR,BRASILANDIA DO SUL,1,PR,UMUARAMA,PQ CIDADE JARDIM,Y,44,1,4,N,0,429,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,34,875,875,0
49194,C,25,Web,0,1,F,2,2,0,AL,MACEIO,1,AL,MACEIO,VERGEL DO LAGO,Y,100,1,15,N,1,350,0,0,0,0,0,0,0,0,0,0,Y,AL,MACEIO,CENTRO,Y,100,0,9,2,NULL,NULL,0,0,0,0,7,N,24,570,570,0
49195,C,15,Web,0,1,F,1,0,0,MG,BERILO,1,SP,Guarulhos,Parque Maria Helena,Y,5,2,1,N,1,700,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,5,0,9,2,NULL,NULL,0,0,0,0,1,N,20,726,726,0
49196,C,25,Carga,0,1,F,1,1,0,AC,xxx,1,RN,NATAL,ROCAS,Y,105,1,1,N,1,384,0,0,0,0,0,0,0,0,0,0,Y,RN,NATAL,CIDADE ALTA,Y,105,0,9,2,11,NULL,0,0,0,0,1,N,31,590,590,1
49197,C,10,Web,0,1,M,1,1,0,AL,MACEIO,1,AL,MACEIO,TABULEIRO DOS MARTINS,Y,100,1,3,N,1,784,0,0,0,0,0,0,0,0,0,0,Y,AL,MACEIO,SANTA AMELHA,Y,100,0,9,5,NULL,NULL,0,0,0,0,1,N,42,570,570,0
49198,C,25,Web,0,1,M,2,5,0,MG,SAO FRANCISCO,1,DF,BRASILIA,SOBRADINHO,Y,66,1,3,N,1,1500,0,1,0,0,0,0,0,0,25000,0,N, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,38,730,730,1
49199,C,15,Web,0,1,F,1,0,0,BA,IBIRAPITANGA,1,BA,UBAITABA,FAISQUEIRA,Y,84,1,16,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,4,NULL,NULL,0,0,0,0,1,N,19,455,455,0
49200,C,15,0,0,1,F,2,0,0,AL,sta luzia do norte,1,AL,STA LUZIA DO NORTE,CENTRO,Y,100,1,1,N,1,564,0,0,0,0,0,0,1,1,0,0,Y, ,SANTA LUZIA,CENTRO,N, ,0,9,2,11,NULL,0,0,0,0,1,N,59,571,571,1
49201,C,15,0,0,1,F,1,2,0,PE,RECIFE,1,PE,Recife,Campo Grande,Y,97,NULL,NULL,N,1,685,0,0,1,0,0,0,1,1,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,2,N,48,520,520,0
49202,C,15,Web,0,1,F,1,0,0,PA,belem,1,PA,BELEM,MARAMBAIA,Y,117,1,1,N,1,3209.48,0,0,0,0,0,0,1,1,0,0,Y,PA,BELEM,MARAMBAIA,Y,117,0,11,5,11,NULL,0,0,0,0,1,N,51,666,666,0
49203,C,5,Web,0,1,F,2,7,0,MG,ALMENARA,1,BA,VITORIA DA CONQUISTA,ALTO MARON,N, ,1,24,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,53,450,450,0
49204,C,10,0,0,1,M,1,1,0,CE,SOBRAL,1,CE,SOBRAL,COHAB II,N, ,1,1,N,0,360,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,Y,112,0,9,2,0,0,0,0,0,0,1,N,19,621,621,0
49205,C,10,0,0,1,M,2,0,0,PE,garanhuns,1,PE,JABOATAO DOS GUARARAPES,DOIS CARNEIROS,Y,97,0,0,N,1,350,0,0,1,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,11,0,0,0,0,0,1,N,67,542,542,0
49206,C,10,Web,0,1,M,5,0,0,MG,GUARDINHA,1,MG,SAO SEBASTIAO DO PARAISO,VILA FORMOSA,Y,33,1,NULL,N,1,381,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,78,379,379,0
49207,C,10,Web,0,1,F,1,0,0,CE,ARACATI,1,CE,ARACATI,CORREGO DO RETIRO,Y,112,1,10,N,1,800,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,2,N,44,628,628,0
49208,C,10,0,0,1,M,0,0,0, , ,0,AL,ARAPIRACA,BRASILIA,N, ,1,2,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,11,1,11,0,0,0,0,0,1,N,67,573,573,1
49209,C,10,Web,0,1,F,1,0,0,CE,crato,1,CE,CRATO,SEMINARIO,Y,112,1,30,N,1,366,0,0,0,0,0,0,0,0,0,0,Y,CE,CRATO,SEMINARIO,Y,112,0,9,2,NULL,NULL,0,0,0,0,1,N,35,631,631,0
49210,C,10,Web,0,1,M,1,0,0,SP,nao consta,1,SP,SAO PAULO,JD PRESIDENTE,Y,5,1,1,N,1,879,0,0,0,0,0,0,0,0,0,0,Y,SP,SAO PAULO,SOCORRO,Y, ,0,11,5,11,NULL,0,0,0,0,1,N,35,482,482,0
49211,C,1,0,0,1,M,1,0,0,RN,AREIA BRANCA,1,RN,AREIA BRANCA,CENTRO,Y,105,1,3,N,1,320,0,0,0,0,0,0,0,0,0,0,N,RN,AREIA BRANCA, ,N, ,0,9,NULL,NULL,NULL,0,0,0,0,1,N,26,596,596,1
49212,C,10,Web,0,1,M,1,0,0,PE,ABREU E LIMA,1,PE,IPOJUCA,PORTO DE GALINHAS,N, ,1,8,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,2,NULL,NULL,NULL,0,0,0,0,1,N,47,555,555,1
49213,C,1,Web,0,1,F,1,0,0,CE,AURORA,1,CE,CAUCAIA,JUREMA,Y,107,1,3,N,1,375,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,NULL,NULL,0,0,0,0,1,N,27,616,616,0
49214,C,5,Web,0,1,F,1,1,0,BA,TEOLANDIA,1,BA,TEOLANDIA,CENTRO,Y,84,5,10,N,1,380,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,38,454,454,0
49215,C,10,Web,0,1,M,1,1,0,MA,LIMA CAMPOS,1,PA,TUCURUI,VILA PERMANENTE,Y,120,1,6,N,1,380,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,31,684,684,0
49216,C,10,Web,0,1,M,1,1,0,PA,JACUNDA,1,PA,JACUNDA,ELETRONORTE,Y,120,1,2,N,1,380,0,0,0,0,0,0,0,0,0,0,Y,PA,JACUNDA,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,21,685,685,0
49217,C,10,0,0,1,M,1,2,0,PA,AFUA,1,AP,Macapa,Congos,N, ,1,2,N,0,366,0,0,0,0,0,0,1,1,0,1,Y,AP,MACAPA,CENTRO,Y,123,0,0,2,0,0,0,0,0,0,1,N,41,689,689,0
49218,C,10,0,0,2,F,2,0,0,MG,MANTENA,1,ES,VIANA,NOVA BETHANIA,Y,25,1,28,N,1,350,0,0,0,0,0,0,1,1,15000,1,N,ES,VIANA,NOVA BETHANIA,N, ,0,2,4,0,0,0,0,0,0,2,N,60,291,291,0
49219,C,10,Web,0,1,F,5,0,0,AL,uniao dos palmares,1,SP,Guarulhos,Jardim Cocaia,Y,5,1,10,N,1,370.68,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,61,713,713,1
49220,C,5,Web,0,1,M,2,3,0,DF,BRASILIA,1,DF,Recanto das Emas,Recanto das Emas,Y,66,1,6,N,1,2736.11,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,Y,66,0,9,2,NULL,NULL,0,0,0,0,1,N,42,726,726,0
49221,C,10,Web,0,1,F,1,7,0,SP,amparo,1,SP,AMPARO,JD SILVESTRE I,Y,18,2,1,N,1,391,0,0,0,0,0,0,0,0,0,0,Y,SP,AMPARO,CENTRO,Y,18,0,9,2,11,NULL,0,0,0,0,1,N,42,139,139,0
49222,C,10,0,0,1,M,2,0,0,CE,JAGUARUANA,1,CE,Fortaleza,Passare,Y,107,1,10,N,1,700,0,1,1,0,0,0,0,0,0,0,Y,CE,AQUIRAZ,AQUIRAZ,Y,107,0,9,5,NULL,NULL,0,0,0,0,1,N,45,607,607,1
49223,C,25,0,0,1,F,2,0,0,SP,VALINHO,1,AL,PENEDO,DOM CONSTANTINO,Y,100,1,10,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,23,572,572,1
49224,C,10,0,0,1,F,1,0,0,BA,Sao Miguel Das Matas,1,BA,SALVADOR,TANCREDO NEVES,Y,81,1,1,N,0,510,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,49,412,412,0
49225,C,10,0,0,1,F,2,0,0,RJ,RIO DE JANEIRO,1,RJ,MENDES,MORSING,Y,24,2,15,N,1,350,0,1,1,0,0,0,0,0,0,1,N, ,NULL,NULL,N, ,0,2,4,0,0,0,0,0,0,1,N,31,267,267,0
49226,C,10,Web,0,1,F,1,1,0,PA,AFUA,1,AP,MACAPA,MUCA,Y,123,1,1,N,1,349,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,52,689,689,0
49227,C,10,0,0,1,F,2,0,0,RS,Cagapava do Sul,1,RS,Cachoeira do Sul,Soares,N, ,1,35,N,0,430,0,0,0,0,0,0,1,1,0,1,Y,RS,Cachoeira do Sul,Centro,Y,54,0,9,5,0,0,0,0,0,0,1,N,55,965,965,0
49228,C,25,Web,0,1,F,2,1,0,SP,PINDAMONHANGABA,1,SP,Pindamonhangaba,Triangulo,Y,9,1,12,N,1,650,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,2,4,NULL,NULL,0,0,0,0,1,N,41,124,124,0
49229,C,10,0,0,1,M,2,0,0,PR,MOREIRA SALES,1,PR,GOIOERE,SANTA CASA,Y,44,2,1,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,29,873,873,0
49230,C,15,Web,0,1,F,1,0,0,CE,AQUIRAZ,1,CE,AQUIRAZ,PRAINHA,Y,107,1,10,N,1,1292,0,1,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,39,617,617,0
49231,C,5,Web,0,1,M,1,0,0,RN,SAO TOME,1,RN,SAO JOSE DE MIPIBU,LARANJEIRAS DOS COSMES,N, ,1,20,N,1,278,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,73,591,591,0
49232,C,15,Web,0,1,F,2,0,0,GO,ITUMBIARA,1,GO,ITUMBIARA,SETOR PLANALTO,N, ,1,NULL,N,1,550.6,0,0,0,0,0,0,0,0,0,0,Y,GO,ITUMBIARA,CENTRO,Y,69,0,10,2,NULL,NULL,0,0,0,0,2,N,41,755,755,1
49233,C,15,Web,0,1,F,2,2,0,AC,TARAUACA,1,AC,RIO BRANCO,CERAMICA,Y,76,1,10,N,1,412,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,27,699,699,0
49234,C,25,0,0,1,F,2,1,0,CE,CEARENCE,1,SP,SAO PAULO,SOL NASCENTE,Y,5,1,0,N,1,630,0,0,0,0,0,0,1,1,0,1,Y,SP,SAO PAULO,CENTRO,Y,5,0,0,0,0,0,0,0,0,0,1,N,37,528,528,0
49235,C,15,Web,0,1,F,2,0,0,BA,EUNAPOLIS,1,BA,EUNAPOLIS,ALEGRIA,Y,84,1,NULL,N,1,600,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,2,N,32,458,458,0
49236,C,25,0,0,1,F,1,0,0,BA,EUNAPOLIS,1,BA,EUNAPOLIS,JUCAROSA,Y,84,1,5,N,1,450,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,52,458,458,1
49237,C,15,0,0,1,M,2,0,0,MG,CONCEICAO MATO DENTRO,1,MG,BELO HORIZONTE,DAS INDUSTRIAS,Y,29,2,3,N,1,541,0,1,0,0,0,0,1,1,0,1,Y,MG,BELO HORIZONTE,LAGOINHA,Y,29,0,9,5,0,4,0,0,0,0,2,N,35,306,306,0
49238,C,15,Web,0,1,F,2,2,0,CE,FORTALEZA,1,CE,FORTALEZA,LAGOA REDONDA,Y,107,1,6,N,1,500,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,4,NULL,NULL,0,0,0,0,1,N,47,600,600,0
49239,C,5,Web,0,1,F,1,0,0,RJ,rio de janeiro,1,RJ,rio de janeiro,jacare,Y,20,1,NULL,N,1,376,0,0,0,0,0,0,0,0,28000,0,Y,RJ,rio de janeiro,coelho da rocha,Y,20,0,9,2,NULL,NULL,0,0,0,0,1,N,43,209,209,0
49240,C,15,0,0,1,F,1,0,0,AL,RIO LARGO,1,AL,RIO LARGO,CENTRO,Y,100,1,6,N,0,500,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,56,571,571,0
49241,C,10,0,0,1,M,1,0,0,BA,CACULE,1,BA,CACULE,CENTRO,Y,90,1,1,N,1,350,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,2,N,63,463,463,0
49242,C,20,Web,0,1,F,2,0,0,SP,PALMITAL,1,SP,PALMITAL,CENTRO,Y,16,1,8,N,1,350,0,0,0,0,0,0,0,0,0,0,Y,SP,PALMITAL,CENTRO,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,49,199,199,0
49243,C,15,Carga,0,1,F,2,0,0,PA,n consta,1,PA,MOJU,PEDREIRA,N, ,1,1,N,1,760,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,4,11,NULL,0,0,0,0,1,N,51,684,684,0
49244,C,15,Web,0,1,F,6,2,0,AM,IRANDUBA,1,MS,CAMPO GRANDE,MARIA APARECIDA PEDROSSIAN,Y,75,1,0,N,1,432,0,0,0,0,0,0,0,0,0,0,Y,MS,CAMPO GRANDE,CENTRO,Y,75,0,9,5,NULL,NULL,0,0,0,0,1,N,30,790,790,0
49245,C,10,0,0,1,F,1,0,0,RS,SAO GABRIEL,1,RS,SAO GABRIEL,CENTRO,Y,62,1,20,N,1,350,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,70,973,973,0
49246,C,10,Web,0,1,M,2,0,0,MS,ROCHEDO,1,MS,Campo Grande,Conjunto Residencial Estrela do Sul,Y,75,1,25,N,1,6000,0,1,0,0,0,0,0,0,0,0,Y,MS,CAMPO GRANDE,NOVA LIMA,Y,75,0,9,2,NULL,NULL,0,0,0,0,1,N,48,790,790,1
49247,C,10,0,0,1,M,2,0,0,RJ,RIO DE JANEIRO,1,RJ,RIO BONITO,BOA ESPERANCA,N, ,1,8,N,1,350,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,52,288,288,0
49248,C,15,0,0,1,F,1,0,0,SP,ATIBAIA,1,SP,BOM JESUS DOS PERDOES,VILA OPERARIA,Y,5,1,13,N,0,350,0,0,0,0,0,0,1,1,0,1,Y, ,NULL,NULL,N, ,0,2,4,0,0,0,0,0,0,1,N,22,129,129,0
49249,C,20,0,0,1,M,2,2,0,SC,IMBITUBA,1,SC,CAPIVARI DE BAIXO,ALVORADA,Y,50,1,9,N,0,499,0,0,0,0,0,0,1,1,50000,1,Y,SC,TUBARAO,REVOREDO,Y,50,0,9,2,0,0,0,0,0,0,1,N,46,887,887,1
49250,C,10,Web,0,1,M,1,1,0,MG,UBERLANDIA,1,MG,Uberlandia,aclimacao,Y,32,1,0,N,1,416,0,0,0,0,0,0,0,0,0,0,Y,MG,Uberlandia,Brasil,Y,32,0,9,2,NULL,NULL,0,0,0,0,1,N,24,384,384,1
49251,C,20,Web,0,1,F,1,3,0,BA,BARRA,1,SP,Sao Paulo,Vila Progresso Zona Leste,Y,5,2,8,N,1,665,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,2,N,39,824,824,1
49252,C,15,Web,0,1,F,2,0,0,AL,CAPELA,1,AL,MACEIO,CLIMA BOM,Y,100,1,5,N,1,410,0,0,1,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,31,570,570,0
49253,C,25,Web,0,1,M,1,0,0,RN,POCO BRANCO,1,RN,Natal,Lagoa azul,Y,105,5,1,N,1,402,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,1,N,27,591,591,1
49254,C,15,0,0,1,M,2,0,0,AC,RIO BRANCO,2,AC,SENADOR GUIOMARD,AMOTY PASCOAL,Y,76,1,32,N,1,980,0,0,0,0,0,0,1,1,0,0,Y, ,NULL,NULL,N, ,0,NULL,2,NULL,NULL,0,0,0,0,1,N,40,699,699,1
49255,C,10,0,0,1,M,2,1,0,CE,MORADA NOVA,1,CE,HORIZONTE,CENTRO,Y,107,1,2,N,1,429,0,0,0,0,0,0,0,0,0,0,Y,CE,HORIZONTE,CATOLE,Y,107,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,26,628,628,0
49256,C,10,Web,0,1,M,2,1,0,CE,CASCAVEL,1,CE,CASCAVEL,CENTRO,Y,107,1,40,N,1,351,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,1,NULL,NULL,0,0,0,0,1,N,61,628,628,0
49257,C,5,Web,0,1,F,1,0,0,RJ,RIODE JANEIRO,1,RJ,Rio de Janeiro,Campo Grande,Y,20,1,20,N,1,543.53,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,74,230,230,0
49258,C,10,0,0,1,F,1,0,0,SC,FLORIANOPOLIS,1,SC,FLORIANOPOLIS,SACO  GRANDE,Y,50,1,61,N,0,350,1500,0,0,0,0,0,1,1,100000,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,2,N,61,880,880,0
49259,C,10,Carga,0,1,F,2,1,0,RS,viamao,1,RS,VIAMAO,CENTRO,N, ,1,1,N,1,514,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,1,11,NULL,0,0,0,0,1,N,59,944,944,0
49260,C,15,0,0,1,M,2,1,0, , ,0,MG,ASTOLFO DUTRA,SAO JOSE,Y,30,2,0,N,1,550,0,0,0,0,0,0,1,1,0,1,Y, ,RODEIRO,RODEIRO,N, ,0,11,2,11,0,0,0,0,0,1,N,36,367,367,0
49261,C,10,Web,0,1,M,1,1,0,MS,CAARAPO,1,MS,SIDROLANDIA,CENTRO,Y,75,2,4,N,1,1050,0,0,0,0,0,0,0,0,0,0,Y,MS,SIDROLANDIA,ZONA RURAL,Y,75,0,9,2,NULL,NULL,0,0,0,0,1,N,38,791,791,0
49262,C,5,0,0,1,M,2,0,0,RS,BAGE,1,RS,PELOTAS,FRAGATA,Y,58,1,0,N,0,1358,0,1,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,1,0,0,0,0,0,0,1,N,51,960,960,1
49263,C,15,Web,0,1,F,2,0,0,MG,PASSOS,1,MG,PASSOS,COHAB II,Y,33,2,1,N,1,350,0,0,0,0,0,0,0,0,0,0,Y,MG,PASSOS,COIMBRAS,Y,33,0,9,2,NULL,NULL,0,0,0,0,1,N,41,379,379,1
49264,C,20,Web,0,1,F,1,0,0,BA,EUNAPOLIS,1,BA,EUNAPOLIS,ALECRIM DOIS,Y,84,1,5,N,1,390,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,2,NULL,NULL,0,0,0,0,2,N,24,458,458,1
49265,C,10,0,0,1,F,4,2,0, , ,0,BA,ESPLANADA,TIMBO,N, ,5,0,N,1,249,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,11,1,11,0,0,0,0,0,1,N,74,483,483,0
49266,C,15,Web,0,1,F,2,0,0,GO,MORRINHOS,1,GO,CALDAS NOVAS,OLEGARIO PINTO,Y,69,2,NULL,N,1,646,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,44,756,756,0
49267,C,5,Web,0,1,F,1,0,0,RJ,RIO DE JANEIRO,1,RJ,CABO FRIO,PRAIA DO SIQUEIRA,Y,22,1,2,N,1,827,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,1,N,63,289,289,0
49268,C,10,Web,0,1,M,2,0,0,SP,SAO JOSE DOS CAMPOS,1,SP,SANTA ISABEL,MONTE NEGRO,Y,5,4,NULL,N,1,304,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,14,2,NULL,NULL,0,0,0,0,1,N,62,750,750,0
49269,C,25,Web,0,1,F,2,0,0,AL,x,1,AL,ARAPIRACA,ZELIA BARBOSA ROCHA,Y,100,1,1,N,1,744,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,11,5,11,NULL,0,0,0,0,1,N,23,573,573,0
49270,C,20,0,0,1,M,2,4,0, , ,0,SP,PORTO FELIZ,RESIDENCIAL BELO,Y,13,1,0,N,1,435,0,0,0,0,0,0,1,1,0,1,Y,SP,PORTO FELIZ,CENTRO,Y,13,0,9,2,11,0,0,0,0,0,1,N,44,185,185,1
49271,C,10,Web,0,1,F,4,1,0,CE,MORRINHOS,1,CE,Fortaleza,Barra do Ceara,Y,107,1,10,N,1,227,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,10,1,NULL,NULL,0,0,0,0,1,N,77,603,603,0
49272,C,10,Web,0,1,F,2,2,0,PB,CAMPINA GRANDE,1,PB,CAMPINA GRANDE,JD QUARENTA,N, ,1,1,N,1,350,0,0,0,0,0,0,0,0,0,0,Y, ,NULL,NULL,Y,103,0,9,2,11,NULL,0,0,0,0,1,N,43,581,581,0
49273,C,25,Web,0,1,M,2,0,0,PE,POMBOS,1,SP,Guarulhos,Jardim Sao Judas Tadeu,Y,5,1,0,N,1,1200,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,NULL,NULL,NULL,NULL,0,0,0,0,1,N,32,719,719,1
49274,C,10,Web,0,1,F,1,0,0,CE,MORADA NOVA,1,CE,MORADA NOVA,DIVINO ESPIRO SANTO,Y,112,1,7,N,1,351,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,NULL,NULL,0,0,0,0,2,N,43,629,629,0
49275,C,25,0,0,2,M,2,0,0,BA,MANOEL VITORINO,1,BA,VITORIA DA CONQUISTA,BRASIL,Y,90,1,0,N,1,35000,0,0,0,0,0,0,1,1,0,1,Y,BA,VITORIA DA CONQUISTA,GUANABARA,N, ,0,0,0,0,0,0,0,0,0,1,N,41,450,450,1
49276,C,10,0,0,1,M,6,0,0,MA,BACABAL,1,MA,ITINGA DO MARANHAO,VILA EMANUELA,Y,126,1,6,N,0,655,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,0,0,0,0,0,0,0,0,1,N,30,659,659,0
49277,C,15,Web,0,1,F,1,3,0,BA,MUTUIPE,1,SP,SAO PAULO,JD INGA,Y,5,1,4,N,1,349,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,5,NULL,NULL,0,0,0,0,1,N,25,573,573,0
49278,C,20,Web,0,1,F,2,0,0,SP,carapicuiba,1,SP,carapicuiba,vila silviania,Y,5,1,3,N,1,814,0,0,0,0,0,0,0,0,0,0,Y,SP,Barueri,Chacaras Marco,Y,5,0,12,2,NULL,NULL,0,0,0,0,7,N,28,638,638,0
49279,C,10,0,0,1,F,2,0,0,MG,RAUL SOARES,1,MG,UBA,MEU SONHO,Y,30,1,4,N,0,990,0,0,0,0,0,0,1,1,0,1,Y,MG,UBA,COPARMA,Y,30,0,9,0,0,0,0,0,0,0,1,N,36,365,365,0
49280,C,10,Carga,0,1,F,4,0,0,RS,sao leopoldo,1,RS,SAO LEOPOLDO,CAMPINA,N, ,1,1,N,1,298,0,0,0,0,0,0,0,0,0,0,N, ,NULL,NULL,N, ,0,9,1,11,NULL,0,0,0,0,1,N,51,931,931,1
49281,C,25,0,0,1,F,1,0,0,RN,CURRAIS NOVOS,1,MS,CHAPADAO DO SUL,FUNDOS,Y,75,2,2,N,0,600,0,0,0,0,0,0,1,1,0,1,N, ,NULL,NULL,N, ,0,9,4,0,0,0,0,0,0,1,N,32,795,795,1
